page;compartiment;selecteur;avant_plan;arriere_plan;ratio;seuil_attendu;taille_px;graisse;extrait
categories;conforme;a[href="products.html?category=2"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Boissons</span>
categories;conforme;a[href="products.html?category=3"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Burgers</span>
categories;conforme;a[href="products.html?category=4"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Frites</span>
categories;conforme;a[href="products.html?category=5"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Encas</span>
categories;conforme;a[href="products.html?category=6"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Wraps</span>
categories;conforme;a[href="products.html?category=7"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Salades</span>
categories;conforme;a[href="products.html?category=8"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Desserts</span>
categories;conforme;a[href="products.html?category=9"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Sauces</span>
categories;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
categories;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="a11y-toggle__label">Police adaptée</span>
confirmation;conforme;h1;#1a1a1a;#ffffff;17,4;3:1;24.0pt (32px);bold;<h1 class="confirmation-banner__title">Commande confirmée&nbsp !</h1>
confirmation;conforme;.confirmation-banner__sub;#4a4a4a;#ffffff;8,86;4.5:1;15.0pt (20px);normal;<p class="confirmation-banner__sub">Votre commande est <em>en préparation</em></p>
confirmation;conforme;em;#4a4a4a;#ffffff;8,86;4.5:1;15.0pt (20px);normal;<em>en préparation</em>
confirmation;conforme;.confirmation-banner__number-label;#6e6e6e;#f5f5f5;4,67;4.5:1;10.5pt (14px);normal;<span class="confirmation-banner__number-label">Votre numéro de commande</span>
confirmation;conforme;#order-number;#1a1a1a;#f5f5f5;15,96;3:1;30.0pt (40px);bold;<strong class="confirmation-banner__number" id="order-number">WK-AUDIT-A11Y</strong>
confirmation;conforme;.confirmation-banner__total;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);normal;<p class="confirmation-banner__total"> Montant réglé&nbsp : <strong id="order-total">7,00&nbsp EUR</
confirmation;conforme;#order-total;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);bold;<strong id="order-total">7,00&nbsp EUR</strong>
confirmation;conforme;.confirmation-banner__delay;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);normal;<p class="confirmation-banner__delay"> Temps d'attente estimé&nbsp : <strong>5 à 10 minutes</strong>
confirmation;conforme;.confirmation-banner__delay > strong;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);bold;<strong>5 à 10 minutes</strong>
confirmation;conforme;#new-order-btn;#1a1a1a;#ffc72c;11,15;3:1;18.0pt (24px);bold;<button id="new-order-btn" class="btn btn--primary btn--large confirmation-new-order" type="button" 
confirmation;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
confirmation;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="a11y-toggle__label">Police adaptée</span>
paiement;conforme;.site-header__back;#4a4a4a;#ffffff;8,86;4.5:1;10.5pt (14px);bold;<a class="site-header__back" href="categories.html" aria-label="Retour aux catégories" title="Retour
paiement;conforme;.mode-badge;#1a1a1a;#ffc72c;11,15;4.5:1;9.0pt (12px);bold;<span class="mode-badge site-header__mode" data-mode-badge="">Sur place</span>
paiement;conforme;h1;#1a1a1a;#f5f5f5;15,96;3:1;24.0pt (32px);bold;<h1 class="payment-main__heading">Comment souhaitez-vous payer ?</h1>
paiement;conforme;.payment-recap__mode;#6e6e6e;#ffffff;5,09;4.5:1;10.5pt (14px);normal;<p class="payment-recap__mode">Sur place</p>
paiement;conforme;.payment-recap__items;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);normal;<p class="payment-recap__items">2 articles</p>
paiement;conforme;.payment-recap__total;#1a1a1a;#ffffff;17,4;3:1;18.0pt (24px);normal;<p class="payment-recap__total">Total : <strong>7,00&nbsp EUR</strong></p>
paiement;conforme;strong;#1a1a1a;#ffffff;17,4;3:1;18.0pt (24px);bold;<strong>7,00&nbsp EUR</strong>
paiement;conforme;#pay-card > .payment-choice__label;#1a1a1a;#ffffff;17,4;3:1;18.0pt (24px);bold;<span class="payment-choice__label">Carte bancaire</span>
paiement;conforme;#pay-cash > .payment-choice__label;#1a1a1a;#ffffff;17,4;3:1;18.0pt (24px);bold;<span class="payment-choice__label">Espèces</span>
paiement;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
paiement;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="a11y-toggle__label">Police adaptée</span>
produits;conforme;#back-to-categories;#4a4a4a;#ffffff;8,86;4.5:1;10.5pt (14px);bold;<a id="back-to-categories" class="site-header__back" href="categories.html" aria-label="Retour aux c
produits;conforme;a[href="products.html?category=1"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Menus</span>
produits;conforme;.is-active > .category-strip__label;#1a1a1a;#fff8e6;16,42;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Boissons</span>
produits;conforme;a[href="products.html?category=3"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Burgers</span>
produits;conforme;a[href="products.html?category=4"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Frites</span>
produits;conforme;a[href="products.html?category=5"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Encas</span>
produits;conforme;a[href="products.html?category=6"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Wraps</span>
produits;conforme;a[href="products.html?category=7"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Salades</span>
produits;conforme;a[href="products.html?category=8"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Desserts</span>
produits;conforme;a[href="products.html?category=9"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Sauces</span>
produits;conforme;#products-heading;#1a1a1a;#f5f5f5;15,96;3:1;24.0pt (32px);bold;<h1 id="products-heading" class="products-main__heading">Nos boissons</h1>
produits;conforme;.mode-badge;#1a1a1a;#ffc72c;11,15;4.5:1;9.0pt (12px);bold;<span class="mode-badge" data-mode-badge="">Sur place</span>
produits;conforme;#products-subheading;#4a4a4a;#f5f5f5;8,12;4.5:1;12.0pt (16px);normal;<p id="products-subheading" class="products-main__sub">Une petite soif, sucrée, légère, rafraîchissa
produits;conforme;a[aria-label="Coca Cola - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Coca Cola</span>
produits;conforme;a[aria-label="Coca Cola - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(1) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;a[aria-label="Coca Sans Sucres - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Coca Sans Sucres</span>
produits;conforme;a[aria-label="Coca Sans Sucres - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(2) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;a[aria-label="Eau - 1,00 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Eau</span>
produits;conforme;a[aria-label="Eau - 1,00 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,00&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(3) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;a[aria-label="Fanta Orange - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Fanta Orange</span>
produits;conforme;a[aria-label="Fanta Orange - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(4) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;a[aria-label="Ice Tea Pêche - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Ice Tea Pêche</span>
produits;conforme;a[aria-label="Ice Tea Pêche - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(5) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;a[aria-label="Ice Tea Citron - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Ice Tea Citron</span>
produits;conforme;a[aria-label="Ice Tea Citron - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(6) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;a[aria-label="Jus d'Orange - 2,10 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Jus d'Orange</span>
produits;conforme;a[aria-label="Jus d'Orange - 2,10 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">2,10&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(7) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;a[aria-label="Jus de Pommes Bio - 2,30 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Jus de Pommes Bio</span>
produits;conforme;a[aria-label="Jus de Pommes Bio - 2,30 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">2,30&nbsp EUR</span>
produits;conforme;.product-card-cell:nth-child(8) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits;conforme;.order-panel__title;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="order-panel__title">Ma commande</span>
produits;conforme;.order-panel__mode;#4a4a4a;#f5f5f5;8,12;4.5:1;10.5pt (14px);normal;<span class="order-panel__mode">Sur place</span>
produits;conforme;.order-panel__line:nth-child(1) > .order-panel__line-main > .order-panel__line-name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-name">Audit A11Y - article 1</span>
produits;conforme;.order-panel__line:nth-child(1) > .order-panel__line-main > .order-panel__line-price;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-price">5,00&nbsp EUR</span>
produits;conforme;.order-panel__line:nth-child(1) > .order-panel__line-controls > .order-panel__qty[role="group"] > .order-panel__qty-value;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__qty-value">2</span>
produits;conforme;.order-panel__line:nth-child(2) > .order-panel__line-main > .order-panel__line-name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-name">Audit A11Y - article 2</span>
produits;conforme;.order-panel__line:nth-child(2) > .order-panel__line-main > .order-panel__line-price;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-price">2,00&nbsp EUR</span>
produits;conforme;.order-panel__line:nth-child(2) > .order-panel__line-controls > .order-panel__qty[role="group"] > .order-panel__qty-value;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__qty-value">1</span>
produits;conforme;.order-panel__total > span:nth-child(1);#1a1a1a;#ffffff;17,4;4.5:1;15.0pt (20px);normal;<span>TOTAL (ttc)</span>
produits;conforme;.order-panel__total-value;#1a1a1a;#ffffff;17,4;3:1;18.0pt (24px);bold;<span class="order-panel__total-value" aria-live="off">7,00&nbsp EUR</span>
produits;conforme;.order-panel__abandon;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);bold;<button class="order-panel__abandon" type="button">Abandon</button>
produits;conforme;.order-panel__pay;#1a1a1a;#ffc72c;11,15;4.5:1;12.0pt (16px);bold;<a class="order-panel__pay" href="payment.html" role="button" aria-disabled="false">Payer</a>
produits;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
produits;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="a11y-toggle__label">Police adaptée</span>
produits-modale-options;conforme;#back-to-categories;#4a4a4a;#ffffff;8,86;4.5:1;10.5pt (14px);bold;<a id="back-to-categories" class="site-header__back" href="categories.html" aria-label="Retour aux c
produits-modale-options;conforme;a[href="products.html?category=1"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Menus</span>
produits-modale-options;conforme;.is-active > .category-strip__label;#1a1a1a;#fff8e6;16,42;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Boissons</span>
produits-modale-options;conforme;a[href="products.html?category=3"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Burgers</span>
produits-modale-options;conforme;a[href="products.html?category=4"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Frites</span>
produits-modale-options;conforme;a[href="products.html?category=5"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Encas</span>
produits-modale-options;conforme;a[href="products.html?category=6"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Wraps</span>
produits-modale-options;conforme;a[href="products.html?category=7"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Salades</span>
produits-modale-options;conforme;a[href="products.html?category=8"] > .category-strip__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="category-strip__label">Desserts</span>
produits-modale-options;conforme;#products-heading;#1a1a1a;#f5f5f5;15,96;3:1;24.0pt (32px);bold;<h1 id="products-heading" class="products-main__heading">Nos boissons</h1>
produits-modale-options;conforme;.mode-badge;#1a1a1a;#ffc72c;11,15;4.5:1;9.0pt (12px);bold;<span class="mode-badge" data-mode-badge="">Sur place</span>
produits-modale-options;conforme;#products-subheading;#4a4a4a;#f5f5f5;8,12;4.5:1;12.0pt (16px);normal;<p id="products-subheading" class="products-main__sub">Une petite soif, sucrée, légère, rafraîchissa
produits-modale-options;conforme;a[aria-label="Coca Cola - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Coca Cola</span>
produits-modale-options;conforme;a[aria-label="Coca Cola - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(1) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;a[aria-label="Coca Sans Sucres - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Coca Sans Sucres</span>
produits-modale-options;conforme;a[aria-label="Coca Sans Sucres - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(2) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;a[aria-label="Eau - 1,00 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Eau</span>
produits-modale-options;conforme;a[aria-label="Eau - 1,00 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,00&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(3) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;a[aria-label="Fanta Orange - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Fanta Orange</span>
produits-modale-options;conforme;a[aria-label="Fanta Orange - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(4) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;a[aria-label="Ice Tea Pêche - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Ice Tea Pêche</span>
produits-modale-options;conforme;a[aria-label="Ice Tea Pêche - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(5) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;a[aria-label="Ice Tea Citron - 1,90 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Ice Tea Citron</span>
produits-modale-options;conforme;a[aria-label="Ice Tea Citron - 1,90 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">1,90&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(6) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;a[aria-label="Jus d'Orange - 2,10 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Jus d'Orange</span>
produits-modale-options;conforme;a[aria-label="Jus d'Orange - 2,10 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">2,10&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(7) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;a[aria-label="Jus de Pommes Bio - 2,30 EUR"] > .product-card__body > .product-card__name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="product-card__name">Jus de Pommes Bio</span>
produits-modale-options;conforme;a[aria-label="Jus de Pommes Bio - 2,30 EUR"] > .product-card__body > .product-card__price;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="product-card__price">2,30&nbsp EUR</span>
produits-modale-options;conforme;.product-card-cell:nth-child(8) > .allergen-info-btn[aria-label="Informations allergènes"][title="Informations allergènes"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="allergen-info-btn" aria-label="Informations allergènes" title="Informat
produits-modale-options;conforme;.order-panel__title;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="order-panel__title">Ma commande</span>
produits-modale-options;conforme;.order-panel__mode;#4a4a4a;#f5f5f5;8,12;4.5:1;10.5pt (14px);normal;<span class="order-panel__mode">Sur place</span>
produits-modale-options;conforme;.order-panel__line:nth-child(1) > .order-panel__line-main > .order-panel__line-name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-name">Audit A11Y - article 1</span>
produits-modale-options;conforme;.order-panel__line:nth-child(1) > .order-panel__line-main > .order-panel__line-price;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-price">5,00&nbsp EUR</span>
produits-modale-options;conforme;.order-panel__line:nth-child(1) > .order-panel__line-controls > .order-panel__qty[role="group"] > .order-panel__qty-value;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__qty-value">2</span>
produits-modale-options;conforme;.order-panel__line:nth-child(2) > .order-panel__line-main > .order-panel__line-name;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-name">Audit A11Y - article 2</span>
produits-modale-options;conforme;.order-panel__line:nth-child(2) > .order-panel__line-main > .order-panel__line-price;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__line-price">2,00&nbsp EUR</span>
produits-modale-options;conforme;.order-panel__line:nth-child(2) > .order-panel__line-controls > .order-panel__qty[role="group"] > .order-panel__qty-value;#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<span class="order-panel__qty-value">1</span>
produits-modale-options;conforme;.order-panel__total > span:nth-child(1);#1a1a1a;#ffffff;17,4;4.5:1;15.0pt (20px);normal;<span>TOTAL (ttc)</span>
produits-modale-options;conforme;.order-panel__total-value;#1a1a1a;#ffffff;17,4;3:1;18.0pt (24px);bold;<span class="order-panel__total-value" aria-live="off">7,00&nbsp EUR</span>
produits-modale-options;conforme;.order-panel__abandon;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);bold;<button class="order-panel__abandon" type="button">Abandon</button>
produits-modale-options;conforme;.order-panel__pay;#1a1a1a;#ffc72c;11,15;4.5:1;12.0pt (16px);bold;<a class="order-panel__pay" href="payment.html" role="button" aria-disabled="false">Payer</a>
produits-modale-options;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
produits-modale-options;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<span class="a11y-toggle__label">Police adaptée</span>
produits-modale-options;conforme;#po-title;#1a1a1a;#ffffff;17,4;3:1;24.0pt (32px);bold;<h2 class="composer-title" id="po-title">Coca Cola</h2>
produits-modale-options;conforme;.composer-step__subtitle;#1a1a1a;#ffffff;17,4;3:1;18.0pt (24px);bold;<p class="composer-step__subtitle">Une petite soif ?</p>
produits-modale-options;conforme;.composer-step__hint;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);normal;<p class="composer-step__hint">Choisissez la taille de votre boisson, +0,50&nbsp EUR pour le plus gr
produits-modale-options;conforme;.size-btn--selected;#1a1a1a;#fffcf2;16,95;4.5:1;12.0pt (16px);bold;<button type="button" class="size-btn size-btn--selected" data-product-id="14" role="radio" aria-che
produits-modale-options;conforme;button[data-product-id="54"];#1a1a1a;#ffffff;17,4;4.5:1;12.0pt (16px);bold;<button type="button" class="size-btn" data-product-id="54" role="radio" aria-checked="false"><img c
produits-modale-options;conforme;#po-unit;#4a4a4a;#ffffff;8,86;4.5:1;12.0pt (16px);normal;<p class="product-options__unit" id="po-unit">1,90&nbsp EUR / unité</p>
produits-modale-options;conforme;#po-qty;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="qty-value" id="po-qty" aria-live="polite">1</span>
produits-modale-options;conforme;.product-options__total;#1a1a1a;#ffffff;17,4;4.5:1;15.0pt (20px);normal;<p class="product-options__total" aria-live="polite" aria-atomic="true">Total : <strong id="po-total
produits-modale-options;conforme;#po-total;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<strong id="po-total">1,90&nbsp EUR</strong>
